satz,arm,nfe,K,ziel,regel,mean,count,prozent
AX85,SigmaFlow-Separate,5,5,acc,filter,0.790569411764706,85,79.0569411764706
AX85,SigmaFlow-Separate,5,6,acc,filter,0.8004882352941176,85,80.04882352941176
AX85,SigmaFlow-Separate,5,7,acc,filter,0.8078200000000003,85,80.78200000000002
AX85,SigmaFlow-Separate,5,8,acc,filter,0.8134658823529408,85,81.34658823529408
AX85,SigmaFlow-Separate,5,9,acc,filter,0.8181129411764707,85,81.81129411764707
AX85,SigmaFlow-Separate,5,10,acc,filter,0.8220823529411764,85,82.20823529411764
AX85,SigmaFlow-Separate,5,11,acc,filter,0.8253847058823528,85,82.53847058823528
AX85,SigmaFlow-Separate,5,12,acc,filter,0.8284576470588233,85,82.84576470588233
AX85,SigmaFlow-Separate,5,13,acc,filter,0.8309670588235294,85,83.09670588235294
AX85,SigmaFlow-Separate,5,14,acc,filter,0.8334211764705879,85,83.34211764705879
AX85,SigmaFlow-Separate,5,15,acc,filter,0.8354529411764704,85,83.54529411764705
AX85,SigmaFlow-Separate,5,16,acc,filter,0.8372199999999999,85,83.72199999999998
AX85,SigmaFlow-Separate,5,17,acc,filter,0.8389988235294114,85,83.89988235294113
AX85,SigmaFlow-Separate,5,18,acc,filter,0.840641176470588,85,84.0641176470588
AX85,SigmaFlow-Separate,5,19,acc,filter,0.8420364705882353,85,84.20364705882352
AX85,SigmaFlow-Separate,5,20,acc,filter,0.8433341176470586,85,84.33341176470586
AX85,SigmaFlow-Separate,5,21,acc,filter,0.8445141176470587,85,84.45141176470588
AX85,SigmaFlow-Separate,5,22,acc,filter,0.8456376470588232,85,84.56376470588232
AX85,SigmaFlow-Separate,5,23,acc,filter,0.8467188235294119,85,84.67188235294118
AX85,SigmaFlow-Separate,5,24,acc,filter,0.8477682352941175,85,84.77682352941174
AX85,SigmaFlow-Separate,5,25,acc,filter,0.848815294117647,85,84.8815294117647
AX85,SigmaFlow-Separate,5,26,acc,filter,0.8497882352941175,85,84.97882352941176
AX85,SigmaFlow-Separate,5,27,acc,filter,0.8506376470588235,85,85.06376470588235
AX85,SigmaFlow-Separate,5,28,acc,filter,0.8514705882352938,85,85.14705882352938
AX85,SigmaFlow-Separate,5,29,acc,filter,0.8524129411764703,85,85.24129411764703
AX85,SigmaFlow-Separate,5,30,acc,filter,0.8533211764705881,85,85.33211764705881
AX85,SigmaFlow-Separate,5,31,acc,filter,0.8540647058823528,85,85.40647058823528
AX85,SigmaFlow-Separate,5,32,acc,filter,0.8549058823529414,85,85.49058823529414
AX85,SigmaFlow-Separate,5,33,acc,filter,0.8556341176470588,85,85.56341176470588
AX85,SigmaFlow-Separate,5,34,acc,filter,0.8563352941176469,85,85.63352941176468
AX85,SigmaFlow-Separate,5,35,acc,filter,0.8570599999999999,85,85.70599999999999
AX85,SigmaFlow-Separate,5,36,acc,filter,0.8576905882352941,85,85.7690588235294
AX85,SigmaFlow-Separate,5,37,acc,filter,0.8584011764705882,85,85.84011764705882
AX85,SigmaFlow-Separate,5,38,acc,filter,0.858990588235294,85,85.8990588235294
AX85,SigmaFlow-Separate,5,39,acc,filter,0.8596247058823527,85,85.96247058823528
AX85,SigmaFlow-Separate,5,40,acc,filter,0.8603458823529411,85,86.03458823529411
AX85,SigmaFlow-Separate,5,41,acc,filter,0.8609788235294118,85,86.09788235294118
AX85,SigmaFlow-Separate,5,42,acc,filter,0.8615929411764706,85,86.15929411764705
AX85,SigmaFlow-Separate,5,43,acc,filter,0.8621941176470589,85,86.21941176470588
AX85,SigmaFlow-Separate,5,44,acc,filter,0.8627635294117647,85,86.27635294117647
AX85,SigmaFlow-Separate,5,45,acc,filter,0.8633564705882352,85,86.33564705882351
AX85,SigmaFlow-Separate,5,46,acc,filter,0.863924705882353,85,86.3924705882353
AX85,SigmaFlow-Separate,5,47,acc,filter,0.8644129411764706,85,86.44129411764706
AX85,SigmaFlow-Separate,5,48,acc,filter,0.8650411764705882,85,86.50411764705882
AX85,SigmaFlow-Separate,5,49,acc,filter,0.865549411764706,85,86.5549411764706
AX85,SigmaFlow-Separate,5,50,acc,filter,0.8661282352941175,85,86.61282352941176
AX85,SigmaFlow-Separate,5,51,acc,filter,0.8666329411764707,85,86.66329411764707
AX85,SigmaFlow-Separate,5,52,acc,filter,0.8672552941176469,85,86.7255294117647
AX85,SigmaFlow-Separate,5,53,acc,filter,0.8677470588235292,85,86.77470588235292
AX85,SigmaFlow-Separate,5,54,acc,filter,0.8682364705882352,85,86.82364705882351
AX85,SigmaFlow-Separate,5,55,acc,filter,0.868835294117647,85,86.8835294117647
AX85,SigmaFlow-Separate,5,56,acc,filter,0.869390588235294,85,86.93905882352941
AX85,SigmaFlow-Separate,5,57,acc,filter,0.8698917647058823,85,86.98917647058822
AX85,SigmaFlow-Separate,5,58,acc,filter,0.8704517647058824,85,87.04517647058823
AX85,SigmaFlow-Separate,5,59,acc,filter,0.870969411764706,85,87.0969411764706
AX85,SigmaFlow-Separate,5,60,acc,filter,0.8714576470588233,85,87.14576470588233
AX85,SigmaFlow-Separate,5,61,acc,filter,0.87192,85,87.19200000000001
AX85,SigmaFlow-Separate,5,62,acc,filter,0.8724329411764705,85,87.24329411764705
AX85,SigmaFlow-Separate,5,63,acc,filter,0.8729199999999998,85,87.29199999999999
AX85,SigmaFlow-Separate,5,64,acc,filter,0.873382352941176,85,87.33823529411761
AX85,SigmaFlow-Separate,5,65,acc,filter,0.873921176470588,85,87.3921176470588
AX85,SigmaFlow-Separate,5,66,acc,filter,0.8744623529411764,85,87.44623529411764
AX85,SigmaFlow-Separate,5,67,acc,filter,0.8749482352941172,85,87.49482352941172
AX85,SigmaFlow-Separate,5,68,acc,filter,0.8754682352941174,85,87.54682352941174
AX85,SigmaFlow-Separate,5,69,acc,filter,0.8759905882352937,85,87.59905882352938
AX85,SigmaFlow-Separate,5,70,acc,filter,0.8764705882352943,85,87.64705882352943
AX85,SigmaFlow-Separate,5,71,acc,filter,0.8769329411764706,85,87.69329411764706
AX85,SigmaFlow-Separate,5,72,acc,filter,0.8773988235294118,85,87.73988235294118
AX85,SigmaFlow-Separate,5,73,acc,filter,0.8778976470588236,85,87.78976470588236
AX85,SigmaFlow-Separate,5,74,acc,filter,0.8783423529411766,85,87.83423529411766
AX85,SigmaFlow-Separate,5,75,acc,filter,0.8787529411764706,85,87.87529411764706
AX85,SigmaFlow-Separate,5,76,acc,filter,0.8792352941176469,85,87.92352941176469
AX85,SigmaFlow-Separate,5,77,acc,filter,0.8796717647058823,85,87.96717647058823
AX85,SigmaFlow-Separate,5,78,acc,filter,0.880144705882353,85,88.0144705882353
AX85,SigmaFlow-Separate,5,79,acc,filter,0.8805776470588236,85,88.05776470588236
AX85,SigmaFlow-Separate,5,80,acc,filter,0.8810694117647059,85,88.10694117647058
AX85,SigmaFlow-Separate,5,81,acc,filter,0.8814588235294119,85,88.14588235294119
AX85,SigmaFlow-Separate,5,82,acc,filter,0.8819023529411762,85,88.19023529411763
AX85,SigmaFlow-Separate,5,83,acc,filter,0.8823352941176471,85,88.2335294117647
AX85,SigmaFlow-Separate,5,84,acc,filter,0.8827917647058825,85,88.27917647058825
AX85,SigmaFlow-Separate,5,85,acc,filter,0.8832082352941171,85,88.32082352941171
AX85,SigmaFlow-Separate,5,86,acc,filter,0.8836976470588235,85,88.36976470588235
AX85,SigmaFlow-Separate,5,87,acc,filter,0.8840588235294116,85,88.40588235294116
AX85,SigmaFlow-Separate,5,88,acc,filter,0.8844576470588235,85,88.44576470588234
AX85,SigmaFlow-Separate,5,89,acc,filter,0.8848905882352941,85,88.4890588235294
AX85,SigmaFlow-Separate,5,90,acc,filter,0.885284705882353,85,88.5284705882353
AX85,SigmaFlow-Separate,5,91,acc,filter,0.8856847058823528,85,88.56847058823529
AX85,SigmaFlow-Separate,5,92,acc,filter,0.8861141176470588,85,88.61141176470588
AX85,SigmaFlow-Separate,5,93,acc,filter,0.8865529411764708,85,88.65529411764707
AX85,SigmaFlow-Separate,5,94,acc,filter,0.88696,85,88.696
AX85,SigmaFlow-Separate,5,95,acc,filter,0.8874623529411766,85,88.74623529411765
AX85,SigmaFlow-Separate,5,96,acc,filter,0.8878552941176472,85,88.78552941176471
AX85,SigmaFlow-Separate,5,97,acc,filter,0.8882788235294117,85,88.82788235294117
AX85,SigmaFlow-Separate,5,98,acc,filter,0.8886964705882354,85,88.86964705882355
AX85,SigmaFlow-Separate,5,99,acc,filter,0.8890529411764706,85,88.90529411764706
AX85,SigmaFlow-Separate,5,100,acc,filter,0.8894823529411766,85,88.94823529411767
AX85,SigmaFlow-Separate,5,101,acc,filter,0.8899658823529412,85,88.99658823529411
AX85,SigmaFlow-Separate,5,102,acc,filter,0.8903517647058824,85,89.03517647058824
AX85,SigmaFlow-Separate,5,103,acc,filter,0.8906870588235294,85,89.06870588235294
AX85,SigmaFlow-Separate,5,104,acc,filter,0.8910635294117646,85,89.10635294117645
AX85,SigmaFlow-Separate,5,105,acc,filter,0.8914282352941179,85,89.14282352941179
AX85,SigmaFlow-Separate,5,106,acc,filter,0.8917835294117646,85,89.17835294117647
AX85,SigmaFlow-Separate,5,107,acc,filter,0.8921223529411765,85,89.21223529411765
AX85,SigmaFlow-Separate,5,108,acc,filter,0.8925211764705883,85,89.25211764705882
AX85,SigmaFlow-Separate,5,109,acc,filter,0.892910588235294,85,89.2910588235294
AX85,SigmaFlow-Separate,5,110,acc,filter,0.8932317647058821,85,89.32317647058821
AX85,SigmaFlow-Separate,5,111,acc,filter,0.8936352941176471,85,89.3635294117647
AX85,SigmaFlow-Separate,5,112,acc,filter,0.8940047058823529,85,89.4004705882353
AX85,SigmaFlow-Separate,5,113,acc,filter,0.8944070588235297,85,89.44070588235297
AX85,SigmaFlow-Separate,5,114,acc,filter,0.8948070588235294,85,89.48070588235294
AX85,SigmaFlow-Separate,5,115,acc,filter,0.8951517647058822,85,89.51517647058822
AX85,SigmaFlow-Separate,5,116,acc,filter,0.8955294117647058,85,89.55294117647058
AX85,SigmaFlow-Separate,5,117,acc,filter,0.8958588235294117,85,89.58588235294117
AX85,SigmaFlow-Separate,5,118,acc,filter,0.8962458823529411,85,89.62458823529411
AX85,SigmaFlow-Separate,5,119,acc,filter,0.8965670588235293,85,89.65670588235292
AX85,SigmaFlow-Separate,5,120,acc,filter,0.8969599999999998,85,89.69599999999997
AX85,SigmaFlow-Separate,5,121,acc,filter,0.8973423529411765,85,89.73423529411765
AX85,SigmaFlow-Separate,5,122,acc,filter,0.8976964705882352,85,89.76964705882352
AX85,SigmaFlow-Separate,5,123,acc,filter,0.8980764705882353,85,89.80764705882352
AX85,SigmaFlow-Separate,5,124,acc,filter,0.8984270588235296,85,89.84270588235296
AX85,SigmaFlow-Separate,5,125,acc,filter,0.8988176470588239,85,89.88176470588239
AX85,SigmaFlow-Separate,5,126,acc,filter,0.8992717647058822,85,89.92717647058822
AX85,SigmaFlow-Separate,5,127,acc,filter,0.8996470588235292,85,89.96470588235293
AX85,SigmaFlow-Separate,5,128,acc,filter,0.9000564705882355,85,90.00564705882354
AX85,SigmaFlow-Separate,5,129,acc,filter,0.9004058823529411,85,90.04058823529411
AX85,SigmaFlow-Separate,5,130,acc,filter,0.9008011764705881,85,90.08011764705881
AX85,SigmaFlow-Separate,5,131,acc,filter,0.9011835294117647,85,90.11835294117647
AX85,SigmaFlow-Separate,5,132,acc,filter,0.9015588235294119,85,90.15588235294119
AX85,SigmaFlow-Separate,5,133,acc,filter,0.9018952941176469,85,90.1895294117647
AX85,SigmaFlow-Separate,5,134,acc,filter,0.9022388235294119,85,90.22388235294119
AX85,SigmaFlow-Separate,5,135,acc,filter,0.9026200000000001,85,90.26200000000001
AX85,SigmaFlow-Separate,5,136,acc,filter,0.9030364705882353,85,90.30364705882353
AX85,SigmaFlow-Separate,5,137,acc,filter,0.9033635294117647,85,90.33635294117647
AX85,SigmaFlow-Separate,5,138,acc,filter,0.90374,85,90.374
AX85,SigmaFlow-Separate,5,139,acc,filter,0.9041188235294118,85,90.41188235294118
AX85,SigmaFlow-Separate,5,140,acc,filter,0.9045082352941177,85,90.45082352941178
AX85,SigmaFlow-Separate,5,141,acc,filter,0.9049105882352941,85,90.49105882352941
AX85,SigmaFlow-Separate,5,142,acc,filter,0.9052376470588234,85,90.52376470588234
AX85,SigmaFlow-Separate,5,143,acc,filter,0.9056176470588234,85,90.56176470588234
AX85,SigmaFlow-Separate,5,144,acc,filter,0.9059858823529413,85,90.59858823529413
AX85,SigmaFlow-Separate,5,145,acc,filter,0.9063411764705884,85,90.63411764705884
AX85,SigmaFlow-Separate,5,146,acc,filter,0.9067788235294117,85,90.67788235294117
AX85,SigmaFlow-Separate,5,147,acc,filter,0.9071658823529413,85,90.71658823529413
AX85,SigmaFlow-Separate,5,148,acc,filter,0.9075858823529412,85,90.75858823529413
AX85,SigmaFlow-Separate,5,149,acc,filter,0.9079599999999999,85,90.79599999999999
AX85,SigmaFlow-Separate,5,150,acc,filter,0.9083529411764705,85,90.83529411764705
AX85,SigmaFlow-Separate,5,151,acc,filter,0.9087011764705879,85,90.87011764705879
AX85,SigmaFlow-Separate,5,152,acc,filter,0.9090929411764705,85,90.90929411764705
AX85,SigmaFlow-Separate,5,153,acc,filter,0.9094964705882354,85,90.94964705882353
AX85,SigmaFlow-Separate,5,154,acc,filter,0.9099035294117648,85,90.99035294117648
AX85,SigmaFlow-Separate,5,155,acc,filter,0.9103258823529412,85,91.03258823529413
AX85,SigmaFlow-Separate,5,156,acc,filter,0.91072,85,91.072
AX85,SigmaFlow-Separate,5,157,acc,filter,0.9111105882352941,85,91.11105882352942
AX85,SigmaFlow-Separate,5,158,acc,filter,0.9114835294117647,85,91.14835294117647
AX85,SigmaFlow-Separate,5,159,acc,filter,0.9119011764705879,85,91.19011764705878
AX85,SigmaFlow-Separate,5,160,acc,filter,0.9122941176470588,85,91.22941176470589
AX85,SigmaFlow-Separate,5,161,acc,filter,0.9126517647058825,85,91.26517647058824
AX85,SigmaFlow-Separate,5,162,acc,filter,0.9130258823529412,85,91.30258823529412
AX85,SigmaFlow-Separate,5,163,acc,filter,0.9134070588235292,85,91.34070588235292
AX85,SigmaFlow-Separate,5,164,acc,filter,0.9138329411764707,85,91.38329411764707
AX85,SigmaFlow-Separate,5,165,acc,filter,0.9142494117647058,85,91.42494117647058
AX85,SigmaFlow-Separate,5,166,acc,filter,0.9146670588235295,85,91.46670588235295
AX85,SigmaFlow-Separate,5,167,acc,filter,0.915101176470588,85,91.51011764705879
AX85,SigmaFlow-Separate,5,168,acc,filter,0.9154929411764705,85,91.54929411764705
AX85,SigmaFlow-Separate,5,169,acc,filter,0.9158776470588235,85,91.58776470588235
AX85,SigmaFlow-Separate,5,170,acc,filter,0.9162670588235291,85,91.62670588235291
AX85,SigmaFlow-Separate,5,171,acc,filter,0.9166835294117647,85,91.66835294117647
AX85,SigmaFlow-Separate,5,172,acc,filter,0.917084705882353,85,91.7084705882353
AX85,SigmaFlow-Separate,5,173,acc,filter,0.9175082352941177,85,91.75082352941178
AX85,SigmaFlow-Separate,5,174,acc,filter,0.9179376470588235,85,91.79376470588235
AX85,SigmaFlow-Separate,5,175,acc,filter,0.9183635294117646,85,91.83635294117646
AX85,SigmaFlow-Separate,5,176,acc,filter,0.91874,85,91.874
AX85,SigmaFlow-Separate,5,177,acc,filter,0.9191917647058822,85,91.91917647058821
AX85,SigmaFlow-Separate,5,178,acc,filter,0.9195917647058823,85,91.95917647058823
AX85,SigmaFlow-Separate,5,179,acc,filter,0.9200199999999997,85,92.00199999999997
AX85,SigmaFlow-Separate,5,180,acc,filter,0.9204341176470585,85,92.04341176470585
AX85,SigmaFlow-Separate,5,181,acc,filter,0.9208576470588234,85,92.08576470588234
AX85,SigmaFlow-Separate,5,182,acc,filter,0.9212670588235292,85,92.12670588235292
AX85,SigmaFlow-Separate,5,183,acc,filter,0.9216729411764705,85,92.16729411764705
AX85,SigmaFlow-Separate,5,184,acc,filter,0.9220882352941174,85,92.20882352941175
AX85,SigmaFlow-Separate,5,185,acc,filter,0.9225329411764707,85,92.25329411764707
AX85,SigmaFlow-Separate,5,186,acc,filter,0.9229505882352941,85,92.2950588235294
AX85,SigmaFlow-Separate,5,187,acc,filter,0.9233941176470588,85,92.33941176470589
AX85,SigmaFlow-Separate,5,188,acc,filter,0.9238176470588234,85,92.38176470588235
AX85,SigmaFlow-Separate,5,189,acc,filter,0.9243094117647058,85,92.43094117647058
AX85,SigmaFlow-Separate,5,190,acc,filter,0.9247670588235297,85,92.47670588235297
AX85,SigmaFlow-Separate,5,191,acc,filter,0.9252000000000001,85,92.52000000000001
AX85,SigmaFlow-Separate,5,192,acc,filter,0.9257047058823529,85,92.57047058823528
AX85,SigmaFlow-Separate,5,193,acc,filter,0.9261894117647059,85,92.6189411764706
AX85,SigmaFlow-Separate,5,194,acc,filter,0.9266517647058824,85,92.66517647058824
AX85,SigmaFlow-Separate,5,195,acc,filter,0.9271188235294119,85,92.71188235294119
AX85,SigmaFlow-Separate,5,196,acc,filter,0.9275741176470589,85,92.75741176470589
AX85,SigmaFlow-Separate,5,197,acc,filter,0.9280399999999998,85,92.80399999999997
AX85,SigmaFlow-Separate,5,198,acc,filter,0.9284929411764705,85,92.84929411764705
AX85,SigmaFlow-Separate,5,199,acc,filter,0.9289341176470587,85,92.89341176470587
AX85,SigmaFlow-Separate,5,200,acc,filter,0.9294117647058824,85,92.94117647058823
AX85,SigmaFlow-Separate,5,1,valid,filter,0.3282270588235295,85,32.82270588235295
AX85,SigmaFlow-Separate,5,2,valid,filter,0.49621411764705914,85,49.62141176470591
AX85,SigmaFlow-Separate,5,3,valid,filter,0.5943670588235292,85,59.436705882352925
AX85,SigmaFlow-Separate,5,4,valid,filter,0.6588411764705884,85,65.88411764705884
AX85,SigmaFlow-Separate,5,5,valid,filter,0.7044011764705882,85,70.44011764705883
AX85,SigmaFlow-Separate,5,6,valid,filter,0.7388282352941173,85,73.88282352941174
AX85,SigmaFlow-Separate,5,7,valid,filter,0.7660964705882352,85,76.60964705882351
AX85,SigmaFlow-Separate,5,8,valid,filter,0.7884694117647058,85,78.84694117647058
AX85,SigmaFlow-Separate,5,9,valid,filter,0.8066976470588236,85,80.66976470588236
AX85,SigmaFlow-Separate,5,10,valid,filter,0.822451764705882,85,82.2451764705882
AX85,SigmaFlow-Separate,5,11,valid,filter,0.8358094117647059,85,83.58094117647059
AX85,SigmaFlow-Separate,5,12,valid,filter,0.8475882352941175,85,84.75882352941176
AX85,SigmaFlow-Separate,5,13,valid,filter,0.8581047058823528,85,85.81047058823528
AX85,SigmaFlow-Separate,5,14,valid,filter,0.8672729411764704,85,86.72729411764703
AX85,SigmaFlow-Separate,5,15,valid,filter,0.8754058823529413,85,87.54058823529412
AX85,SigmaFlow-Separate,5,16,valid,filter,0.8826552941176472,85,88.26552941176472
AX85,SigmaFlow-Separate,5,17,valid,filter,0.8892623529411768,85,88.92623529411769
AX85,SigmaFlow-Separate,5,18,valid,filter,0.89518,85,89.518
AX85,SigmaFlow-Separate,5,19,valid,filter,0.90062,85,90.062
AX85,SigmaFlow-Separate,5,20,valid,filter,0.9056611764705883,85,90.56611764705883
AX85,SigmaFlow-Separate,5,21,valid,filter,0.9102788235294116,85,91.02788235294116
AX85,SigmaFlow-Separate,5,22,valid,filter,0.9145035294117648,85,91.45035294117648
AX85,SigmaFlow-Separate,5,23,valid,filter,0.918370588235294,85,91.8370588235294
AX85,SigmaFlow-Separate,5,24,valid,filter,0.9217941176470589,85,92.17941176470589
AX85,SigmaFlow-Separate,5,25,valid,filter,0.9249658823529409,85,92.49658823529408
AX85,SigmaFlow-Separate,5,26,valid,filter,0.9278917647058824,85,92.78917647058825
AX85,SigmaFlow-Separate,5,27,valid,filter,0.9306952941176471,85,93.0695294117647
AX85,SigmaFlow-Separate,5,28,valid,filter,0.9331823529411765,85,93.31823529411764
AX85,SigmaFlow-Separate,5,29,valid,filter,0.9355847058823531,85,93.55847058823531
AX85,SigmaFlow-Separate,5,30,valid,filter,0.9378494117647058,85,93.78494117647058
AX85,SigmaFlow-Separate,5,31,valid,filter,0.9399094117647058,85,93.99094117647057
AX85,SigmaFlow-Separate,5,32,valid,filter,0.9419047058823531,85,94.19047058823531
AX85,SigmaFlow-Separate,5,33,valid,filter,0.9437988235294119,85,94.3798823529412
AX85,SigmaFlow-Separate,5,34,valid,filter,0.9455388235294118,85,94.55388235294117
AX85,SigmaFlow-Separate,5,35,valid,filter,0.94716,85,94.716
AX85,SigmaFlow-Separate,5,36,valid,filter,0.948792941176471,85,94.87929411764709
AX85,SigmaFlow-Separate,5,37,valid,filter,0.9504164705882354,85,95.04164705882354
AX85,SigmaFlow-Separate,5,38,valid,filter,0.9518247058823528,85,95.18247058823528
AX85,SigmaFlow-Separate,5,39,valid,filter,0.9531870588235294,85,95.31870588235294
AX85,SigmaFlow-Separate,5,40,valid,filter,0.954495294117647,85,95.4495294117647
AX85,SigmaFlow-Separate,5,41,valid,filter,0.9556882352941174,85,95.56882352941174
AX85,SigmaFlow-Separate,5,42,valid,filter,0.9568976470588236,85,95.68976470588237
AX85,SigmaFlow-Separate,5,43,valid,filter,0.9581129411764706,85,95.81129411764707
AX85,SigmaFlow-Separate,5,44,valid,filter,0.9592705882352941,85,95.9270588235294
AX85,SigmaFlow-Separate,5,45,valid,filter,0.9603447058823531,85,96.03447058823531
AX85,SigmaFlow-Separate,5,46,valid,filter,0.961341176470588,85,96.1341176470588
AX85,SigmaFlow-Separate,5,47,valid,filter,0.9623270588235293,85,96.23270588235293
AX85,SigmaFlow-Separate,5,48,valid,filter,0.9632599999999997,85,96.32599999999996
AX85,SigmaFlow-Separate,5,49,valid,filter,0.9641599999999999,85,96.416
AX85,SigmaFlow-Separate,5,50,valid,filter,0.9650552941176471,85,96.50552941176471
AX85,SigmaFlow-Separate,5,51,valid,filter,0.9659847058823531,85,96.5984705882353
AX85,SigmaFlow-Separate,5,52,valid,filter,0.9667552941176473,85,96.67552941176473
AX85,SigmaFlow-Separate,5,53,valid,filter,0.9675305882352941,85,96.75305882352941
AX85,SigmaFlow-Separate,5,54,valid,filter,0.9683129411764705,85,96.83129411764705
AX85,SigmaFlow-Separate,5,55,valid,filter,0.9690505882352941,85,96.90505882352942
AX85,SigmaFlow-Separate,5,56,valid,filter,0.9697588235294117,85,96.97588235294117
AX85,SigmaFlow-Separate,5,57,valid,filter,0.9704988235294119,85,97.04988235294118
AX85,SigmaFlow-Separate,5,58,valid,filter,0.9711470588235294,85,97.11470588235294
AX85,SigmaFlow-Separate,5,59,valid,filter,0.9717976470588234,85,97.17976470588235
AX85,SigmaFlow-Separate,5,60,valid,filter,0.9724564705882353,85,97.24564705882352
AX85,SigmaFlow-Separate,5,61,valid,filter,0.973098823529412,85,97.3098823529412
AX85,SigmaFlow-Separate,5,62,valid,filter,0.9736800000000001,85,97.36800000000001
AX85,SigmaFlow-Separate,5,63,valid,filter,0.9743329411764707,85,97.43329411764708
AX85,SigmaFlow-Separate,5,64,valid,filter,0.9749505882352941,85,97.49505882352942
AX85,SigmaFlow-Separate,5,65,valid,filter,0.9754764705882351,85,97.5476470588235
AX85,SigmaFlow-Separate,5,66,valid,filter,0.9760117647058824,85,97.60117647058823
AX85,SigmaFlow-Separate,5,67,valid,filter,0.9765329411764705,85,97.65329411764705
AX85,SigmaFlow-Separate,5,68,valid,filter,0.9770258823529412,85,97.70258823529412
AX85,SigmaFlow-Separate,5,69,valid,filter,0.9775294117647059,85,97.75294117647059
AX85,SigmaFlow-Separate,5,70,valid,filter,0.9780070588235296,85,97.80070588235296
AX85,SigmaFlow-Separate,5,71,valid,filter,0.9784552941176472,85,97.84552941176472
AX85,SigmaFlow-Separate,5,72,valid,filter,0.9789164705882353,85,97.89164705882352
AX85,SigmaFlow-Separate,5,73,valid,filter,0.9793447058823529,85,97.93447058823529
AX85,SigmaFlow-Separate,5,74,valid,filter,0.9797423529411763,85,97.97423529411763
AX85,SigmaFlow-Separate,5,75,valid,filter,0.980155294117647,85,98.0155294117647
AX85,SigmaFlow-Separate,5,76,valid,filter,0.9805435294117648,85,98.05435294117648
AX85,SigmaFlow-Separate,5,77,valid,filter,0.9809411764705883,85,98.09411764705884
AX85,SigmaFlow-Separate,5,78,valid,filter,0.9813129411764705,85,98.13129411764704
AX85,SigmaFlow-Separate,5,79,valid,filter,0.9816976470588236,85,98.16976470588236
AX85,SigmaFlow-Separate,5,80,valid,filter,0.9820364705882355,85,98.20364705882355
AX85,SigmaFlow-Separate,5,81,valid,filter,0.9824294117647059,85,98.2429411764706
AX85,SigmaFlow-Separate,5,82,valid,filter,0.9827882352941174,85,98.27882352941174
AX85,SigmaFlow-Separate,5,83,valid,filter,0.9831294117647057,85,98.31294117647057
AX85,SigmaFlow-Separate,5,84,valid,filter,0.9834717647058826,85,98.34717647058827
AX85,SigmaFlow-Separate,5,85,valid,filter,0.9837976470588236,85,98.37976470588235
AX85,SigmaFlow-Separate,5,86,valid,filter,0.9840870588235293,85,98.40870588235293
AX85,SigmaFlow-Separate,5,87,valid,filter,0.984389411764706,85,98.43894117647059
AX85,SigmaFlow-Separate,5,88,valid,filter,0.9846741176470586,85,98.46741176470586
AX85,SigmaFlow-Separate,5,89,valid,filter,0.9849682352941175,85,98.49682352941174
AX85,SigmaFlow-Separate,5,90,valid,filter,0.9852611764705883,85,98.52611764705883
AX85,SigmaFlow-Separate,5,91,valid,filter,0.9856011764705884,85,98.56011764705885
AX85,SigmaFlow-Separate,5,92,valid,filter,0.9858799999999999,85,98.588
AX85,SigmaFlow-Separate,5,93,valid,filter,0.9861729411764707,85,98.61729411764706
AX85,SigmaFlow-Separate,5,94,valid,filter,0.9864364705882352,85,98.64364705882352
AX85,SigmaFlow-Separate,5,95,valid,filter,0.9867058823529411,85,98.6705882352941
AX85,SigmaFlow-Separate,5,96,valid,filter,0.9869717647058823,85,98.69717647058823
AX85,SigmaFlow-Separate,5,97,valid,filter,0.9872188235294119,85,98.7218823529412
AX85,SigmaFlow-Separate,5,98,valid,filter,0.9874870588235295,85,98.74870588235295
AX85,SigmaFlow-Separate,5,99,valid,filter,0.9877341176470588,85,98.77341176470587
AX85,SigmaFlow-Separate,5,100,valid,filter,0.9880105882352942,85,98.80105882352942
AX85,SigmaFlow-Separate,5,101,valid,filter,0.9882552941176469,85,98.82552941176469
AX85,SigmaFlow-Separate,5,102,valid,filter,0.9884870588235294,85,98.84870588235295
AX85,SigmaFlow-Separate,5,103,valid,filter,0.9887235294117647,85,98.87235294117647
AX85,SigmaFlow-Separate,5,104,valid,filter,0.9889623529411765,85,98.89623529411764
AX85,SigmaFlow-Separate,5,105,valid,filter,0.9891800000000001,85,98.918
AX85,SigmaFlow-Separate,5,106,valid,filter,0.9893988235294118,85,98.93988235294118
AX85,SigmaFlow-Separate,5,107,valid,filter,0.9896117647058822,85,98.96117647058821
AX85,SigmaFlow-Separate,5,108,valid,filter,0.9898423529411765,85,98.98423529411765
AX85,SigmaFlow-Separate,5,109,valid,filter,0.9900529411764706,85,99.00529411764705
AX85,SigmaFlow-Separate,5,110,valid,filter,0.9902658823529412,85,99.02658823529413
AX85,SigmaFlow-Separate,5,111,valid,filter,0.9904729411764703,85,99.04729411764703
AX85,SigmaFlow-Separate,5,112,valid,filter,0.9906682352941175,85,99.06682352941175
AX85,SigmaFlow-Separate,5,113,valid,filter,0.9908364705882354,85,99.08364705882354
AX85,SigmaFlow-Separate,5,114,valid,filter,0.9910282352941178,85,99.10282352941178
AX85,SigmaFlow-Separate,5,115,valid,filter,0.9912058823529412,85,99.12058823529412
AX85,SigmaFlow-Separate,5,116,valid,filter,0.9913635294117645,85,99.13635294117645
